movie_title,title_year,genres
Exeter,2015,Mystery
Exeter,2015,Thriller
Flubber,1997,Comedy
Flubber,1997,Family
Flubber,1997,Sci-Fi
Battle for the Planet of the Apes,1973,Action
Battle for the Planet of the Apes,1973,Sci-Fi
Loving Annabelle,2006,Drama
Loving Annabelle,2006,Romance
Valkyrie,2008,Drama
Valkyrie,2008,History
Valkyrie,2008,Thriller
Valkyrie,2008,War
The Big Lebowski,1998,Comedy
The Big Lebowski,1998,Crime
RoboCop 3,1993,Action
RoboCop 3,1993,Crime
RoboCop 3,1993,Sci-Fi
RoboCop 3,1993,Thriller
Inside Deep Throat,2005,Biography
Inside Deep Throat,2005,Documentary
Inside Deep Throat,2005,History
Day One,2012,Biography
Day One,2012,Drama
Day One,2012,Music
Angels & Demons,2009,Mystery
Angels & Demons,2009,Thriller
The Shining,1980,Drama
The Shining,1980,Horror
Welcome to Collinwood,2002,Comedy
Welcome to Collinwood,2002,Crime
Saint John of Las Vegas,2009,Comedy
Saint John of Las Vegas,2009,Drama
The Banger Sisters,2002,Comedy
The Banger Sisters,2002,Drama
Not Another Teen Movie,2001,Comedy
Outside Bet,2012,Comedy
Jackass 3D,2010,Action
Jackass 3D,2010,Comedy
Jackass 3D,2010,Documentary
The Man,2005,Action
The Man,2005,Comedy
The Man,2005,Crime
A Nightmare on Elm Street,1984,Horror
The Flintstones in Viva Rock Vegas,2000,Comedy
The Flintstones in Viva Rock Vegas,2000,Family
The Flintstones in Viva Rock Vegas,2000,Romance
The Flintstones in Viva Rock Vegas,2000,Sci-Fi
Red Riding Hood,2011,Fantasy
Red Riding Hood,2011,Horror
Red Riding Hood,2011,Mystery
Red Riding Hood,2011,Thriller
Saw III,2006,Horror
Saw III,2006,Mystery
Up in the Air,2009,Drama
Up in the Air,2009,Romance
True Lies,1994,Action
True Lies,1994,Comedy
True Lies,1994,Thriller
The Piano,1993,Drama
The Piano,1993,Music
The Piano,1993,Romance
The Aviator,2004,Biography
The Aviator,2004,Drama
Now You See Me,2013,Crime
Now You See Me,2013,Mystery
Now You See Me,2013,Thriller
Seven Psychopaths,2012,Comedy
Seven Psychopaths,2012,Crime
Mandela: Long Walk to Freedom,2013,Biography
Mandela: Long Walk to Freedom,2013,Drama
Mandela: Long Walk to Freedom,2013,History
History of the World: Part I,1981,Comedy
The Grandmaster,2013,Action
The Grandmaster,2013,Biography
The Grandmaster,2013,Drama
Certifiably Jonathan,2007,Comedy
Certifiably Jonathan,2007,Documentary
Bicentennial Man,1999,Comedy
Bicentennial Man,1999,Drama
Bicentennial Man,1999,Sci-Fi
Bamboozled,2000,Comedy
Bamboozled,2000,Drama
Bamboozled,2000,Music
Tristram Shandy: A Cock and Bull Story,2005,Comedy
Tristram Shandy: A Cock and Bull Story,2005,Drama
Her Cry: La Llorona Investigation,2013,Horror
Sharknado,2013,Horror
Monsters,2010,Drama
Monsters,2010,Sci-Fi
Monsters,2010,Thriller
Bad Teacher,2011,Comedy
Reservoir Dogs,1992,Crime
Reservoir Dogs,1992,Drama
Reservoir Dogs,1992,Thriller
Next Friday,2000,Comedy
When the Lights Went Out,2012,Horror
Live and Let Die,1973,Action
Live and Let Die,1973,Adventure
Live and Let Die,1973,Thriller
The Hunger Games: Catching Fire,2013,Adventure
The Hunger Games: Catching Fire,2013,Sci-Fi
The Hunger Games: Catching Fire,2013,Thriller
Sunday School Musical,2008,Drama
Sunday School Musical,2008,Musical
Gentlemen Broncos,2009,Adventure
Gentlemen Broncos,2009,Comedy
Gentlemen Broncos,2009,Sci-Fi
Seeking a Friend for the End of the World,2012,Adventure
Seeking a Friend for the End of the World,2012,Comedy
Seeking a Friend for the End of the World,2012,Drama
Seeking a Friend for the End of the World,2012,Romance
Seeking a Friend for the End of the World,2012,Sci-Fi
Drag Me to Hell,2009,Horror
Drag Me to Hell,2009,Thriller
The Hurricane,1999,Biography
The Hurricane,1999,Drama
The Hurricane,1999,Sport
Impostor,2001,Drama
Impostor,2001,Mystery
Impostor,2001,Sci-Fi
Impostor,2001,Thriller
Freeway,1996,Comedy
Freeway,1996,Crime
Freeway,1996,Drama
Freeway,1996,Thriller
Milk,2008,Biography
Milk,2008,Drama
Milk,2008,History
How to Train Your Dragon 2,2014,Action
How to Train Your Dragon 2,2014,Adventure
How to Train Your Dragon 2,2014,Animation
How to Train Your Dragon 2,2014,Comedy
How to Train Your Dragon 2,2014,Family
How to Train Your Dragon 2,2014,Fantasy
Love the Coopers,2015,Comedy
Predators,2010,Action
Predators,2010,Adventure
Predators,2010,Sci-Fi
Predators,2010,Thriller
Bram Stoker's Dracula,1992,Fantasy
Bram Stoker's Dracula,1992,Horror
Bram Stoker's Dracula,1992,Romance
The Thirteenth Floor,1999,Mystery
The Thirteenth Floor,1999,Sci-Fi
The Thirteenth Floor,1999,Thriller
Hero,2002,Action
Hero,2002,Adventure
Hero,2002,History
Against the Wild,2013,Adventure
Against the Wild,2013,Family
Failure to Launch,2006,Comedy
Failure to Launch,2006,Romance
Beautiful Creatures,2013,Drama
Beautiful Creatures,2013,Fantasy
Beautiful Creatures,2013,Romance
Tycoon,1947,Adventure
Tycoon,1947,Drama
Tycoon,1947,Romance
About a Boy,2002,Comedy
About a Boy,2002,Drama
About a Boy,2002,Romance
By the Sea,2015,Drama
By the Sea,2015,Romance
The Texas Chain Saw Massacre,1974,Horror
The Texas Chain Saw Massacre,1974,Thriller
Kites,2010,Action
Kites,2010,Drama
Kites,2010,Romance
Kites,2010,Thriller
High Anxiety,1977,Comedy
Black or White,2014,Drama
November,2004,Drama
November,2004,Mystery
November,2004,Thriller
Drop Dead Gorgeous,1999,Comedy
Drop Dead Gorgeous,1999,Romance
Drop Dead Gorgeous,1999,Thriller
Hollow Man,2000,Action
Hollow Man,2000,Horror
Hollow Man,2000,Sci-Fi
Hollow Man,2000,Thriller
Red Cliff,2008,Action
Red Cliff,2008,Adventure
Red Cliff,2008,Drama
Red Cliff,2008,History
Red Cliff,2008,War
Flushed Away,2006,Adventure
Flushed Away,2006,Animation
Flushed Away,2006,Comedy
Flushed Away,2006,Family
The Great Escape,1963,Adventure
The Great Escape,1963,Drama
The Great Escape,1963,History
The Great Escape,1963,Thriller
The Great Escape,1963,War
Top Five,2014,Comedy
Top Five,2014,Romance
"Ultramarines: A Warhammer 40,000 Movie",2010,Action
"Ultramarines: A Warhammer 40,000 Movie",2010,Animation
"Ultramarines: A Warhammer 40,000 Movie",2010,Fantasy
"Ultramarines: A Warhammer 40,000 Movie",2010,Horror
"Ultramarines: A Warhammer 40,000 Movie",2010,Mystery
"Ultramarines: A Warhammer 40,000 Movie",2010,Sci-Fi
"Ultramarines: A Warhammer 40,000 Movie",2010,Thriller
Interview with the Vampire: The Vampire Chronicles,1994,Drama
Interview with the Vampire: The Vampire Chronicles,1994,Fantasy
Interview with the Vampire: The Vampire Chronicles,1994,Horror
Tootsie,1982,Comedy
Tootsie,1982,Drama
Tootsie,1982,Romance
Heavenly Creatures,1994,Biography
Heavenly Creatures,1994,Crime
Heavenly Creatures,1994,Drama
Heavenly Creatures,1994,Romance
Heavenly Creatures,1994,Thriller
Love in the Time of Cholera,2007,Drama
Love in the Time of Cholera,2007,Romance
Killers,2010,Action
Killers,2010,Comedy
Killers,2010,Romance
Killers,2010,Thriller
Focus,2015,Comedy
Focus,2015,Crime
Focus,2015,Drama
Focus,2015,Romance
Blade Runner,1982,Sci-Fi
Blade Runner,1982,Thriller
Cry Freedom,1987,Biography
Cry Freedom,1987,Drama
Cry Freedom,1987,History
Under Siege 2: Dark Territory,1995,Action
Under Siege 2: Dark Territory,1995,Thriller
Nowhere Boy,2009,Biography
Nowhere Boy,2009,Drama
Nowhere Boy,2009,Music
First Blood,1982,Action
First Blood,1982,Adventure
First Blood,1982,Drama
"Paris, je t'aime",2006,Comedy
"Paris, je t'aime",2006,Drama
"Paris, je t'aime",2006,Romance
Crooklyn,1994,Comedy
Crooklyn,1994,Drama
Bran Nue Dae,2009,Comedy
Bran Nue Dae,2009,Drama
Bran Nue Dae,2009,Musical
Hard Candy,2005,Crime
Hard Candy,2005,Drama
Hard Candy,2005,Thriller
Rain Man,1988,Drama
Fish Tank,2009,Drama
My Name Is Bruce,2007,Comedy
My Name Is Bruce,2007,Fantasy
Priest,2011,Action
Priest,2011,Fantasy
Priest,2011,Horror
Priest,2011,Sci-Fi
Priest,2011,Thriller
Centurion,2010,Action
Centurion,2010,Adventure
Centurion,2010,Drama
Centurion,2010,History
Centurion,2010,Thriller
Centurion,2010,War
Rise of the Planet of the Apes,2011,Action
Rise of the Planet of the Apes,2011,Drama
Rise of the Planet of the Apes,2011,Sci-Fi
Rise of the Planet of the Apes,2011,Thriller
American History X,1998,Crime
American History X,1998,Drama
John Q,2002,Crime
John Q,2002,Drama
John Q,2002,Thriller
High Tension,2003,Horror
Jumping the Broom,2011,Comedy
Jumping the Broom,2011,Drama
Straight Out of Brooklyn,1991,Crime
Straight Out of Brooklyn,1991,Drama
Circumstance,2011,Drama
The Simpsons Movie,2007,Adventure
The Simpsons Movie,2007,Animation
The Simpsons Movie,2007,Comedy
Chicago Overcoat,2009,Action
Chicago Overcoat,2009,Adventure
Chicago Overcoat,2009,Crime
Chicago Overcoat,2009,Drama
Transsiberian,2008,Crime
Transsiberian,2008,Drama
Transsiberian,2008,Mystery
Transsiberian,2008,Thriller
Charlie Bartlett,2007,Comedy
Charlie Bartlett,2007,Drama
Charlie Bartlett,2007,Romance
Strangerland,2015,Drama
Strangerland,2015,Mystery
Strangerland,2015,Thriller
Proud,2004,Drama
Gremlins 2: The New Batch,1990,Comedy
Gremlins 2: The New Batch,1990,Fantasy
Gremlins 2: The New Batch,1990,Horror
Friday the 13th Part VIII: Jason Takes Manhattan,1989,Adventure
Friday the 13th Part VIII: Jason Takes Manhattan,1989,Horror
Mrs. Doubtfire,1993,Comedy
Mrs. Doubtfire,1993,Drama
Mrs. Doubtfire,1993,Family
Mrs. Doubtfire,1993,Romance
The Curse of Downers Grove,2015,Drama
The Curse of Downers Grove,2015,Horror
The Curse of Downers Grove,2015,Mystery
The Curse of Downers Grove,2015,Thriller
The Reaping,2007,Horror
The Reaping,2007,Thriller
Lockout,2012,Action
Lockout,2012,Adventure
Lockout,2012,Sci-Fi
Lockout,2012,Thriller
Facing the Giants,2006,Drama
Facing the Giants,2006,Sport
Antibirth,2016,Horror
My Dog Skip,2000,Drama
My Dog Skip,2000,Family
My Dog Skip,2000,Sport
Premonition,2007,Drama
Premonition,2007,Mystery
Premonition,2007,Thriller
Legally Blonde,2001,Comedy
Legally Blonde,2001,Romance
Get Carter,2000,Action
Get Carter,2000,Crime
Get Carter,2000,Drama
Get Carter,2000,Thriller
Escape Plan,2013,Action
Escape Plan,2013,Crime
Escape Plan,2013,Mystery
Escape Plan,2013,Sci-Fi
Escape Plan,2013,Thriller
White Noise,2005,Drama
White Noise,2005,Horror
White Noise,2005,Mystery
White Noise,2005,Thriller
Star Wars: Episode III - Revenge of the Sith,2005,Action
Star Wars: Episode III - Revenge of the Sith,2005,Adventure
Star Wars: Episode III - Revenge of the Sith,2005,Fantasy
Star Wars: Episode III - Revenge of the Sith,2005,Sci-Fi
Sparkle,2012,Drama
Sparkle,2012,Music
The Broken Hearts Club: A Romantic Comedy,2000,Comedy
The Broken Hearts Club: A Romantic Comedy,2000,Drama
The Broken Hearts Club: A Romantic Comedy,2000,Romance
The Broken Hearts Club: A Romantic Comedy,2000,Sport
Ghost Ship,2002,Horror
The House of Mirth,2000,Drama
The House of Mirth,2000,Romance
Cinderella,2015,Drama
Cinderella,2015,Family
Cinderella,2015,Fantasy
Cinderella,2015,Romance
On the Outs,2004,Drama
Conan the Barbarian,1982,Adventure
Conan the Barbarian,1982,Fantasy
Code Name: The Cleaner,2007,Action
Code Name: The Cleaner,2007,Comedy
Code Name: The Cleaner,2007,Crime
The Lunchbox,2013,Drama
The Lunchbox,2013,Romance
Plastic,2014,Action
Plastic,2014,Comedy
Plastic,2014,Crime
Plastic,2014,Drama
Silver Linings Playbook,2012,Comedy
Silver Linings Playbook,2012,Drama
Silver Linings Playbook,2012,Romance
The Gatekeepers,2012,Documentary
The Gatekeepers,2012,War
Shorts,2009,Comedy
Shorts,2009,Family
Shorts,2009,Fantasy
The French Connection,1971,Action
The French Connection,1971,Crime
The French Connection,1971,Drama
The French Connection,1971,Thriller
Fury,2014,Action
Fury,2014,Drama
Fury,2014,War
Meet Dave,2008,Adventure
Meet Dave,2008,Comedy
Meet Dave,2008,Family
Meet Dave,2008,Romance
Meet Dave,2008,Sci-Fi
22 Jump Street,2014,Action
22 Jump Street,2014,Comedy
22 Jump Street,2014,Crime
The Master,2012,Drama
The Gambler,2014,Crime
The Gambler,2014,Drama
The Gambler,2014,Thriller
The Blue Butterfly,2004,Adventure
The Blue Butterfly,2004,Drama
Donkey Punch,2008,Crime
Donkey Punch,2008,Drama
Donkey Punch,2008,Horror
Donkey Punch,2008,Thriller
Renaissance Man,1994,Comedy
Renaissance Man,1994,Drama
Animals,2014,Drama
Gangster's Paradise: Jerusalema,2008,Action
Gangster's Paradise: Jerusalema,2008,Crime
Gangster's Paradise: Jerusalema,2008,Drama
Extreme Movie,2008,Comedy
Bubba Ho-Tep,2002,Comedy
Bubba Ho-Tep,2002,Fantasy
Bubba Ho-Tep,2002,Mystery
Welcome to the Sticks,2008,Comedy
Welcome to the Sticks,2008,Romance
Everybody's Fine,2009,Adventure
Everybody's Fine,2009,Drama
Saint Ralph,2004,Comedy
Saint Ralph,2004,Drama
Saint Ralph,2004,Sport
Poltergeist III,1988,Horror
Poltergeist III,1988,Thriller
Polisse,2011,Crime
Polisse,2011,Drama
Recess: School's Out,2001,Animation
Recess: School's Out,2001,Comedy
Recess: School's Out,2001,Family
Recess: School's Out,2001,Mystery
Recess: School's Out,2001,Sci-Fi
Out of Inferno,2013,Action
What Dreams May Come,1998,Drama
What Dreams May Come,1998,Fantasy
What Dreams May Come,1998,Romance
The Namesake,2006,Drama
Bridesmaids,2011,Comedy
Bridesmaids,2011,Romance
The Spectacular Now,2013,Comedy
The Spectacular Now,2013,Drama
The Spectacular Now,2013,Romance
Copying Beethoven,2006,Biography
Copying Beethoven,2006,Drama
Copying Beethoven,2006,Music
Self/less,2015,Action
Self/less,2015,Mystery
Self/less,2015,Sci-Fi
Self/less,2015,Thriller
Mary Poppins,1964,Comedy
Mary Poppins,1964,Family
Mary Poppins,1964,Fantasy
Mary Poppins,1964,Musical
The Princess Bride,1987,Adventure
The Princess Bride,1987,Family
The Princess Bride,1987,Fantasy
The Princess Bride,1987,Romance
Keanu,2016,Action
Keanu,2016,Comedy
Modern Times,1936,Comedy
Modern Times,1936,Drama
Modern Times,1936,Family
Shadow Conspiracy,1997,Action
Shadow Conspiracy,1997,Thriller
Striptease,1996,Comedy
Striptease,1996,Crime
Striptease,1996,Drama
Striptease,1996,Thriller
Love's Abiding Joy,2006,Drama
Love's Abiding Joy,2006,Family
Love's Abiding Joy,2006,Western
Supernova,2000,Horror
Supernova,2000,Sci-Fi
Supernova,2000,Thriller
The Giver,2014,Drama
The Giver,2014,Romance
The Giver,2014,Sci-Fi
Elling,2001,Comedy
Elling,2001,Drama
Kindergarten Cop,1990,Action
Kindergarten Cop,1990,Comedy
Kindergarten Cop,1990,Crime
"It's a Mad, Mad, Mad, Mad World",1963,Action
"It's a Mad, Mad, Mad, Mad World",1963,Adventure
"It's a Mad, Mad, Mad, Mad World",1963,Comedy
"It's a Mad, Mad, Mad, Mad World",1963,Crime
Harry Brown,2009,Action
Harry Brown,2009,Crime
Harry Brown,2009,Drama
Harry Brown,2009,Thriller
"You, Me and Dupree",2006,Comedy
"You, Me and Dupree",2006,Romance
United Passions,2014,Drama
United Passions,2014,History
United Passions,2014,Sport
The First Wives Club,1996,Comedy
Poltergeist,1982,Fantasy
Poltergeist,1982,Horror
The Cure,1997,Crime
The Cure,1997,Horror
The Cure,1997,Mystery
The Cure,1997,Thriller
Tin Can Man,2007,Horror
Paul Blart: Mall Cop,2009,Action
Paul Blart: Mall Cop,2009,Comedy
Paul Blart: Mall Cop,2009,Crime
Defendor,2009,Comedy
Defendor,2009,Crime
Defendor,2009,Drama
Toy Story 2,1999,Adventure
Toy Story 2,1999,Animation
Toy Story 2,1999,Comedy
Toy Story 2,1999,Family
Toy Story 2,1999,Fantasy
Her,2013,Drama
Her,2013,Romance
Her,2013,Sci-Fi
My Blueberry Nights,2007,Drama
My Blueberry Nights,2007,Romance
Solitude,2014,Comedy
Solitude,2014,Horror
Solitude,2014,Mystery
Solitude,2014,Thriller
American Psycho,2000,Crime
American Psycho,2000,Drama
Rodeo Girl,2016,Family
The Maid's Room,2013,Thriller
Get on the Bus,1996,Drama
Get on the Bus,1996,History
Noah,2014,Action
Noah,2014,Adventure
Noah,2014,Drama
Rambo III,1988,Action
Rambo III,1988,Adventure
Rambo III,1988,Thriller
Rambo III,1988,War
Spider-Man,2002,Action
Spider-Man,2002,Adventure
Spider-Man,2002,Fantasy
Spider-Man,2002,Romance
Airlift,2016,Action
Airlift,2016,Drama
Airlift,2016,History
Airlift,2016,Thriller
Airlift,2016,War
Dwegons and Leprechauns,2014,Animation
The Best of Me,2014,Drama
The Best of Me,2014,Romance
Lisa Picard Is Famous,2000,Comedy
Lisa Picard Is Famous,2000,Drama
The Wicked Lady,1983,Adventure
The Wicked Lady,1983,Drama
For Love of the Game,1999,Drama
For Love of the Game,1999,Romance
For Love of the Game,1999,Sport
The Blair Witch Project,1999,Horror
Oliver!,1968,Drama
Oliver!,1968,Family
Oliver!,1968,Musical
The Hangover,2009,Comedy
RoboCop,2014,Action
RoboCop,2014,Crime
RoboCop,2014,Sci-Fi
RoboCop,2014,Thriller
My Girl,1991,Comedy
My Girl,1991,Drama
My Girl,1991,Family
My Girl,1991,Romance
Saving Face,2004,Comedy
Saving Face,2004,Drama
Saving Face,2004,Romance
Turbo,2013,Adventure
Turbo,2013,Animation
Turbo,2013,Comedy
Turbo,2013,Family
Turbo,2013,Sport
Poetic Justice,1993,Drama
Poetic Justice,1993,Romance
Over the Hill to the Poorhouse,1920,Crime
Over the Hill to the Poorhouse,1920,Drama
Abraham Lincoln: Vampire Hunter,2012,Action
Abraham Lincoln: Vampire Hunter,2012,Fantasy
Abraham Lincoln: Vampire Hunter,2012,Horror
The Mask of Zorro,1998,Action
The Mask of Zorro,1998,Adventure
The Mask of Zorro,1998,Comedy
The Mask of Zorro,1998,Romance
The Mask of Zorro,1998,Thriller
The Mask of Zorro,1998,Western
Dickie Roberts: Former Child Star,2003,Comedy
A Lego Brickumentary,2014,Documentary
The Magic Sword: Quest for Camelot,1998,Adventure
The Magic Sword: Quest for Camelot,1998,Animation
The Magic Sword: Quest for Camelot,1998,Comedy
The Magic Sword: Quest for Camelot,1998,Drama
The Magic Sword: Quest for Camelot,1998,Family
The Magic Sword: Quest for Camelot,1998,Fantasy
The Magic Sword: Quest for Camelot,1998,Musical
Hostel: Part II,2007,Horror
Blue Streak,1999,Action
Blue Streak,1999,Comedy
Blue Streak,1999,Crime
Blue Streak,1999,Thriller
My Cousin Vinny,1992,Comedy
My Cousin Vinny,1992,Crime
Space Cowboys,2000,Action
Space Cowboys,2000,Adventure
Space Cowboys,2000,Thriller
Courage Under Fire,1996,Action
Courage Under Fire,1996,Drama
Courage Under Fire,1996,Mystery
Courage Under Fire,1996,Thriller
Courage Under Fire,1996,War
Bubble Boy,2001,Adventure
Bubble Boy,2001,Comedy
Bubble Boy,2001,Romance
Bubble Boy,2001,Sci-Fi
Unfaithful,2002,Drama
Unfaithful,2002,Thriller
A Perfect Getaway,2009,Adventure
A Perfect Getaway,2009,Mystery
A Perfect Getaway,2009,Thriller
"The Beast from 20,000 Fathoms",1953,Adventure
"The Beast from 20,000 Fathoms",1953,Horror
"The Beast from 20,000 Fathoms",1953,Sci-Fi
Don Juan DeMarco,1994,Comedy
Don Juan DeMarco,1994,Drama
Don Juan DeMarco,1994,Romance
United 93,2006,Drama
United 93,2006,History
United 93,2006,Thriller
Movie 43,2013,Comedy
Silent House,2011,Drama
Silent House,2011,Horror
Silent House,2011,Mystery
Silent House,2011,Thriller
The Princess Diaries,2001,Comedy
The Princess Diaries,2001,Family
