facenumber_in_poster,content_rating,num_critic_for_reviews,movie_imdb_link,num_user_for_reviews,num_voted_users,imdb_score
5,PG,284,http://www.imdb.com/title/tt0363771/?ref_=fn_tt_tt_1,1463,286506,6.9
2,PG-13,59,http://www.imdb.com/title/tt0164114/?ref_=fn_tt_tt_1,147,14904,5.7
0,PG,20,http://www.imdb.com/title/tt0460505/?ref_=fn_tt_tt_1,31,4412,7.7
0,PG,6,http://www.imdb.com/title/tt1050739/?ref_=fn_tt_tt_1,17,922,5.3
1,R,209,http://www.imdb.com/title/tt0368008/?ref_=fn_tt_tt_1,363,86422,6.6
2,PG-13,1,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,1,62,6.1
0,G,32,http://www.imdb.com/title/tt0078504/?ref_=fn_tt_tt_1,150,10895,5.2
1,R,151,http://www.imdb.com/title/tt0770703/?ref_=fn_tt_tt_1,91,58957,6
3,R,54,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,102,5933,5.6
2,PG,103,http://www.imdb.com/title/tt0094012/?ref_=fn_tt_tt_1,273,136667,7.1
0,R,36,http://www.imdb.com/title/tt0457308/?ref_=fn_tt_tt_1,29,2330,6.2
0,PG-13,310,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871,256695,6.9
0,Not Rated,188,http://www.imdb.com/title/tt2099556/?ref_=fn_tt_tt_1,47,9356,5.7
0,Unrated,9,http://www.imdb.com/title/tt3904272/?ref_=fn_tt_tt_1,1,569,4.3
0,PG-13,140,http://www.imdb.com/title/tt0402901/?ref_=fn_tt_tt_1,262,28606,5.1
1,R,171,http://www.imdb.com/title/tt0129387/?ref_=fn_tt_tt_1,611,247289,7.1
0,R,144,http://www.imdb.com/title/tt0095271/?ref_=fn_tt_tt_1,374,29629,5.9
1,R,117,http://www.imdb.com/title/tt0120832/?ref_=fn_tt_tt_1,241,64121,5.9
0,PG-13,181,http://www.imdb.com/title/tt0160127/?ref_=fn_tt_tt_1,643,145350,5.5
1,R,29,http://www.imdb.com/title/tt0093512/?ref_=fn_tt_tt_1,69,10755,7.8
2,R,10,http://www.imdb.com/title/tt0120775/?ref_=fn_tt_tt_1,42,899,6.2
1,PG,27,http://www.imdb.com/title/tt0096320/?ref_=fn_tt_tt_1,79,87538,6
1,R,211,http://www.imdb.com/title/tt0075314/?ref_=fn_tt_tt_1,881,507063,8.3
1,,1,http://www.imdb.com/title/tt2164708/?ref_=fn_tt_tt_1,3,292,6.2
1,R,79,http://www.imdb.com/title/tt0119925/?ref_=fn_tt_tt_1,376,56403,6
0,PG-13,60,http://www.imdb.com/title/tt0116136/?ref_=fn_tt_tt_1,139,78343,6.4
0,PG-13,99,http://www.imdb.com/title/tt0466342/?ref_=fn_tt_tt_1,613,50415,2.7
0,R,114,http://www.imdb.com/title/tt0425598/?ref_=fn_tt_tt_1,72,7721,7.2
0,Not Rated,216,http://www.imdb.com/title/tt1191111/?ref_=fn_tt_tt_1,192,45449,7.3
1,PG-13,,http://www.imdb.com/title/tt3111864/?ref_=fn_tt_tt_1,3,44,6.9
2,G,67,http://www.imdb.com/title/tt0396652/?ref_=fn_tt_tt_1,81,19737,6
1,PG-13,21,http://www.imdb.com/title/tt0380277/?ref_=fn_tt_tt_1,20,2385,3.6
3,PG,41,http://www.imdb.com/title/tt0104694/?ref_=fn_tt_tt_1,166,71754,7.2
0,PG-13,343,http://www.imdb.com/title/tt0955308/?ref_=fn_tt_tt_1,546,211765,6.7
0,PG-13,159,http://www.imdb.com/title/tt3882082/?ref_=fn_tt_tt_1,155,35654,6
0,,,http://www.imdb.com/title/tt4704314/?ref_=fn_tt_tt_1,,7,7.4
0,R,60,http://www.imdb.com/title/tt0114614/?ref_=fn_tt_tt_1,173,24790,5.2
0,R,81,http://www.imdb.com/title/tt0326905/?ref_=fn_tt_tt_1,183,18209,6.7
4,PG-13,110,http://www.imdb.com/title/tt0398913/?ref_=fn_tt_tt_1,180,38503,4.8
1,R,364,http://www.imdb.com/title/tt2229499/?ref_=fn_tt_tt_1,314,190494,6.6
4,PG-13,142,http://www.imdb.com/title/tt0265029/?ref_=fn_tt_tt_1,343,47573,5.7
0,R,450,http://www.imdb.com/title/tt1542344/?ref_=fn_tt_tt_1,440,279179,7.6
0,R,58,http://www.imdb.com/title/tt0182000/?ref_=fn_tt_tt_1,59,5602,6
0,R,176,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1,2715,822500,8.4
3,PG-13,169,http://www.imdb.com/title/tt0467200/?ref_=fn_tt_tt_1,252,84357,6.7
0,PG-13,242,http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1,564,67395,6
1,R,193,http://www.imdb.com/title/tt0335245/?ref_=fn_tt_tt_1,400,84131,6.2
0,R,28,http://www.imdb.com/title/tt1484522/?ref_=fn_tt_tt_1,30,1138,7.1
0,Approved,91,http://www.imdb.com/title/tt0040724/?ref_=fn_tt_tt_1,162,21316,7.8
1,PG,25,http://www.imdb.com/title/tt0113419/?ref_=fn_tt_tt_1,47,20688,5.9
2,PG-13,111,http://www.imdb.com/title/tt0385307/?ref_=fn_tt_tt_1,156,51252,5
2,Not Rated,7,http://www.imdb.com/title/tt2761578/?ref_=fn_tt_tt_1,10,1928,5.4
0,PG,9,http://www.imdb.com/title/tt2739338/?ref_=fn_tt_tt_1,34,844,5.8
2,PG-13,17,http://www.imdb.com/title/tt0101412/?ref_=fn_tt_tt_1,16,2281,3.8
3,R,168,http://www.imdb.com/title/tt0243155/?ref_=fn_tt_tt_1,571,171568,6.7
4,R,190,http://www.imdb.com/title/tt0421073/?ref_=fn_tt_tt_1,189,94892,6.8
0,G,75,http://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,147,33850,7.7
2,PG-13,108,http://www.imdb.com/title/tt0209475/?ref_=fn_tt_tt_1,229,61317,5.2
0,Unrated,51,http://www.imdb.com/title/tt0476643/?ref_=fn_tt_tt_1,23,4702,7.3
2,PG,84,http://www.imdb.com/title/tt0438205/?ref_=fn_tt_tt_1,65,3156,7.5
1,R,87,http://www.imdb.com/title/tt1646974/?ref_=fn_tt_tt_1,21,6304,7.2
2,PG,103,http://www.imdb.com/title/tt0163187/?ref_=fn_tt_tt_1,255,74274,5.5
2,PG,23,http://www.imdb.com/title/tt0117608/?ref_=fn_tt_tt_1,73,17810,5.7
0,R,158,http://www.imdb.com/title/tt1012804/?ref_=fn_tt_tt_1,119,18561,6.8
3,R,291,http://www.imdb.com/title/tt1972571/?ref_=fn_tt_tt_1,158,57210,6.8
0,R,348,http://www.imdb.com/title/tt1441326/?ref_=fn_tt_tt_1,186,40425,6.9
2,R,258,http://www.imdb.com/title/tt1656190/?ref_=fn_tt_tt_1,134,83097,6.5
2,PG-13,382,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1,412,338635,7.5
0,,,http://www.imdb.com/title/tt3976258/?ref_=fn_tt_tt_1,,28,4.3
5,PG-13,33,http://www.imdb.com/title/tt0332712/?ref_=fn_tt_tt_1,18,3119,4.5
0,R,10,http://www.imdb.com/title/tt0104567/?ref_=fn_tt_tt_1,24,3013,5.8
0,PG-13,252,http://www.imdb.com/title/tt0181689/?ref_=fn_tt_tt_1,1331,399651,7.7
0,G,84,http://www.imdb.com/title/tt1028532/?ref_=fn_tt_tt_1,304,155249,8.1
0,R,261,http://www.imdb.com/title/tt0395584/?ref_=fn_tt_tt_1,687,76267,6.9
0,PG,141,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,542,375240,8.1
0,PG-13,231,http://www.imdb.com/title/tt1633356/?ref_=fn_tt_tt_1,130,20823,4
1,PG-13,83,http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1,139,14354,6.9
9,R,22,http://www.imdb.com/title/tt0119905/?ref_=fn_tt_tt_1,26,4345,5.6
0,Approved,105,http://www.imdb.com/title/tt0032910/?ref_=fn_tt_tt_1,147,90360,7.5
1,PG-13,283,http://www.imdb.com/title/tt0477302/?ref_=fn_tt_tt_1,341,81298,6.9
0,R,84,http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1,159,30314,7.2
2,R,161,http://www.imdb.com/title/tt0119217/?ref_=fn_tt_tt_1,682,604904,8.3
2,PG,121,http://www.imdb.com/title/tt0079574/?ref_=fn_tt_tt_1,294,69534,6.3
1,PG,32,http://www.imdb.com/title/tt0092493/?ref_=fn_tt_tt_1,62,44096,5.5
1,PG,107,http://www.imdb.com/title/tt0400717/?ref_=fn_tt_tt_1,100,65270,6.2
0,PG-13,64,http://www.imdb.com/title/tt0303933/?ref_=fn_tt_tt_1,185,28649,5.7
0,G,15,http://www.imdb.com/title/tt0065054/?ref_=fn_tt_tt_1,64,3454,7
1,PG-13,93,http://www.imdb.com/title/tt0350028/?ref_=fn_tt_tt_1,106,30890,6
7,PG-13,81,http://www.imdb.com/title/tt2474024/?ref_=fn_tt_tt_1,40,6223,5.9
0,PG-13,169,http://www.imdb.com/title/tt1742650/?ref_=fn_tt_tt_1,68,16437,4.9
0,R,23,http://www.imdb.com/title/tt0120531/?ref_=fn_tt_tt_1,20,1520,3.8
2,R,63,http://www.imdb.com/title/tt1226232/?ref_=fn_tt_tt_1,50,7394,6.7
0,,2,http://www.imdb.com/title/tt1252289/?ref_=fn_tt_tt_1,1,118,5.1
0,R,93,http://www.imdb.com/title/tt0115963/?ref_=fn_tt_tt_1,195,57140,6.2
4,PG-13,53,http://www.imdb.com/title/tt0198386/?ref_=fn_tt_tt_1,47,3914,5.6
1,R,141,http://www.imdb.com/title/tt0127536/?ref_=fn_tt_tt_1,409,75973,7.5
4,R,65,http://www.imdb.com/title/tt0811106/?ref_=fn_tt_tt_1,117,15315,5
1,R,254,http://www.imdb.com/title/tt0483607/?ref_=fn_tt_tt_1,396,62770,6
1,PG-13,576,http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1,742,496749,7.8
2,PG,43,http://www.imdb.com/title/tt0101452/?ref_=fn_tt_tt_1,117,49680,6.2
9,R,81,http://www.imdb.com/title/tt4651520/?ref_=fn_tt_tt_1,92,9308,6.7
0,R,208,http://www.imdb.com/title/tt0079501/?ref_=fn_tt_tt_1,303,152232,7
1,R,135,http://www.imdb.com/title/tt1422136/?ref_=fn_tt_tt_1,97,22220,6.3
2,R,44,http://www.imdb.com/title/tt0120391/?ref_=fn_tt_tt_1,21,2081,7.1
1,PG,267,http://www.imdb.com/title/tt0121164/?ref_=fn_tt_tt_1,467,188785,7.4
0,,27,http://www.imdb.com/title/tt0850669/?ref_=fn_tt_tt_1,15,2242,5.3
1,PG-13,44,http://www.imdb.com/title/tt0438315/?ref_=fn_tt_tt_1,175,20426,7.3
0,PG-13,161,http://www.imdb.com/title/tt0443632/?ref_=fn_tt_tt_1,213,42144,6.1
0,R,57,http://www.imdb.com/title/tt0091671/?ref_=fn_tt_tt_1,37,1324,5.9
2,PG-13,150,http://www.imdb.com/title/tt0212338/?ref_=fn_tt_tt_1,507,260442,7
0,PG-13,152,http://www.imdb.com/title/tt2918436/?ref_=fn_tt_tt_1,126,28513,5.2
0,R,264,http://www.imdb.com/title/tt1536044/?ref_=fn_tt_tt_1,359,82133,5.7
6,R,5,http://www.imdb.com/title/tt0138862/?ref_=fn_tt_tt_1,20,372,5.5
1,R,123,http://www.imdb.com/title/tt0094226/?ref_=fn_tt_tt_1,418,219008,7.9
5,R,340,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,387,353442,6.9
1,R,95,http://www.imdb.com/title/tt1032751/?ref_=fn_tt_tt_1,102,22309,6.3
0,PG,21,http://www.imdb.com/title/tt0206113/?ref_=fn_tt_tt_1,26,1033,6.5
2,PG,88,http://www.imdb.com/title/tt2023453/?ref_=fn_tt_tt_1,35,15665,6.4
3,PG,16,http://www.imdb.com/title/tt1128071/?ref_=fn_tt_tt_1,4,361,4.2
4,PG-13,114,http://www.imdb.com/title/tt0377062/?ref_=fn_tt_tt_1,222,45815,6.1
2,R,17,http://www.imdb.com/title/tt0213985/?ref_=fn_tt_tt_1,27,2223,7
2,PG,122,http://www.imdb.com/title/tt0050212/?ref_=fn_tt_tt_1,273,149444,8.2
2,PG,16,http://www.imdb.com/title/tt1130964/?ref_=fn_tt_tt_1,29,1245,5.7
1,G,166,http://www.imdb.com/title/tt0114709/?ref_=fn_tt_tt_1,391,623757,8.3
0,R,38,http://www.imdb.com/title/tt0164003/?ref_=fn_tt_tt_1,67,4387,6
0,PG-13,434,http://www.imdb.com/title/tt0348150/?ref_=fn_tt_tt_1,2367,240396,6.1
1,R,106,http://www.imdb.com/title/tt0312549/?ref_=fn_tt_tt_1,113,16234,6.9
1,PG-13,140,http://www.imdb.com/title/tt0212346/?ref_=fn_tt_tt_1,370,137377,6.2
0,PG-13,219,http://www.imdb.com/title/tt3322364/?ref_=fn_tt_tt_1,138,44788,7.1
0,PG,37,http://www.imdb.com/title/tt0273799/?ref_=fn_tt_tt_1,69,5794,5.3
1,PG-13,224,http://www.imdb.com/title/tt1582507/?ref_=fn_tt_tt_1,160,58366,5.6
6,Unrated,153,http://www.imdb.com/title/tt0047478/?ref_=fn_tt_tt_1,596,229012,8.7
2,PG-13,248,http://www.imdb.com/title/tt0799934/?ref_=fn_tt_tt_1,235,79855,6.4
6,R,33,http://www.imdb.com/title/tt1272886/?ref_=fn_tt_tt_1,26,5732,6.1
5,,4,http://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1,30,1524,4.8
0,PG,143,http://www.imdb.com/title/tt0307453/?ref_=fn_tt_tt_1,288,132415,6
1,R,111,http://www.imdb.com/title/tt0188453/?ref_=fn_tt_tt_1,159,21530,6.1
4,PG-13,93,http://www.imdb.com/title/tt0279778/?ref_=fn_tt_tt_1,199,15352,6
0,G,85,http://www.imdb.com/title/tt0482603/?ref_=fn_tt_tt_1,45,8860,4.5
3,PG-13,202,http://www.imdb.com/title/tt0311429/?ref_=fn_tt_tt_1,786,141533,5.8
1,R,23,http://www.imdb.com/title/tt0100168/?ref_=fn_tt_tt_1,30,8295,6.5
0,PG-13,161,http://www.imdb.com/title/tt2034139/?ref_=fn_tt_tt_1,68,13506,4
2,PG,171,http://www.imdb.com/title/tt0481141/?ref_=fn_tt_tt_1,128,59068,6.3
0,R,359,http://www.imdb.com/title/tt1675192/?ref_=fn_tt_tt_1,219,68211,7.4
4,PG-13,260,http://www.imdb.com/title/tt0790628/?ref_=fn_tt_tt_1,158,60596,5.9
4,R,469,http://www.imdb.com/title/tt1682180/?ref_=fn_tt_tt_1,235,84620,6.8
0,R,43,http://www.imdb.com/title/tt1945044/?ref_=fn_tt_tt_1,33,3836,4.6
1,PG,53,http://www.imdb.com/title/tt0119137/?ref_=fn_tt_tt_1,64,63625,5.2
4,G,62,http://www.imdb.com/title/tt0069768/?ref_=fn_tt_tt_1,91,22764,5.5
0,Not Rated,14,http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1,75,9190,6.7
0,PG-13,269,http://www.imdb.com/title/tt0985699/?ref_=fn_tt_tt_1,440,183247,7.1
1,R,249,http://www.imdb.com/title/tt0118715/?ref_=fn_tt_tt_1,1028,537419,8.2
0,PG-13,75,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1,180,35018,3.9
0,NC-17,123,http://www.imdb.com/title/tt0418753/?ref_=fn_tt_tt_1,64,5615,6.8
7,PG-13,17,http://www.imdb.com/title/tt1850418/?ref_=fn_tt_tt_1,13,2116,6.6
2,PG-13,298,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435,207839,6.7
0,R,253,http://www.imdb.com/title/tt0081505/?ref_=fn_tt_tt_1,1320,610333,8.4
0,R,72,http://www.imdb.com/title/tt0271259/?ref_=fn_tt_tt_1,90,12559,6.4
1,R,45,http://www.imdb.com/title/tt1276105/?ref_=fn_tt_tt_1,11,2522,5.8
2,R,92,http://www.imdb.com/title/tt0280460/?ref_=fn_tt_tt_1,147,12388,5.6
0,R,97,http://www.imdb.com/title/tt0277371/?ref_=fn_tt_tt_1,393,80305,5.7
3,,4,http://www.imdb.com/title/tt1772422/?ref_=fn_tt_tt_1,3,243,4.8
1,R,156,http://www.imdb.com/title/tt1116184/?ref_=fn_tt_tt_1,81,47794,7.1
2,PG-13,72,http://www.imdb.com/title/tt0399327/?ref_=fn_tt_tt_1,76,21933,5.5
1,X,256,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,1336,298578,7.5
0,PG,57,http://www.imdb.com/title/tt0158622/?ref_=fn_tt_tt_1,85,15517,3.6
2,PG-13,291,http://www.imdb.com/title/tt1486185/?ref_=fn_tt_tt_1,283,91151,5.4
0,R,210,http://www.imdb.com/title/tt0489270/?ref_=fn_tt_tt_1,614,142115,6.2
0,R,391,http://www.imdb.com/title/tt1193138/?ref_=fn_tt_tt_1,452,270238,7.4
0,R,94,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1,351,190439,7.2
1,R,83,http://www.imdb.com/title/tt0107822/?ref_=fn_tt_tt_1,241,63931,7.6
0,PG-13,267,http://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1,799,264318,7.5
6,PG-13,384,http://www.imdb.com/title/tt1670345/?ref_=fn_tt_tt_1,629,447979,7.3
7,R,401,http://www.imdb.com/title/tt1931533/?ref_=fn_tt_tt_1,284,185845,7.2
1,PG-13,211,http://www.imdb.com/title/tt2304771/?ref_=fn_tt_tt_1,108,21223,7.1
0,R,48,http://www.imdb.com/title/tt0082517/?ref_=fn_tt_tt_1,262,73118,6.9
1,PG-13,273,http://www.imdb.com/title/tt1462900/?ref_=fn_tt_tt_1,111,24557,6.5
10,,17,http://www.imdb.com/title/tt0976025/?ref_=fn_tt_tt_1,2,132,6.2
0,PG,93,http://www.imdb.com/title/tt0182789/?ref_=fn_tt_tt_1,362,87785,6.8
0,R,57,http://www.imdb.com/title/tt0215545/?ref_=fn_tt_tt_1,186,8720,6.5
0,R,122,http://www.imdb.com/title/tt0423409/?ref_=fn_tt_tt_1,123,11202,6.8
0,Not Rated,,http://www.imdb.com/title/tt2469216/?ref_=fn_tt_tt_1,2,23,5.4
0,TV-14,139,http://www.imdb.com/title/tt2724064/?ref_=fn_tt_tt_1,236,34532,3.3
0,R,344,http://www.imdb.com/title/tt1470827/?ref_=fn_tt_tt_1,451,75669,6.4
0,R,286,http://www.imdb.com/title/tt1284575/?ref_=fn_tt_tt_1,296,160418,5.7
0,R,173,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1,931,664719,8.4
1,R,55,http://www.imdb.com/title/tt0195945/?ref_=fn_tt_tt_1,84,27492,6.1
0,,44,http://www.imdb.com/title/tt1743993/?ref_=fn_tt_tt_1,27,3813,5.4
3,PG,136,http://www.imdb.com/title/tt0070328/?ref_=fn_tt_tt_1,251,74957,6.8
1,PG-13,502,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,706,498397,7.6
0,G,5,http://www.imdb.com/title/tt1270792/?ref_=fn_tt_tt_1,18,602,2.5
7,PG-13,106,http://www.imdb.com/title/tt1161418/?ref_=fn_tt_tt_1,54,9006,6.1
2,R,265,http://www.imdb.com/title/tt1307068/?ref_=fn_tt_tt_1,221,87203,6.7
0,PG-13,397,http://www.imdb.com/title/tt1127180/?ref_=fn_tt_tt_1,691,158354,6.6
0,R,65,http://www.imdb.com/title/tt0174856/?ref_=fn_tt_tt_1,265,76016,7.6
4,R,83,http://www.imdb.com/title/tt0160399/?ref_=fn_tt_tt_1,207,19986,6.2
1,R,65,http://www.imdb.com/title/tt0116361/?ref_=fn_tt_tt_1,196,22246,6.9
1,R,324,http://www.imdb.com/title/tt1013753/?ref_=fn_tt_tt_1,281,136673,7.6
5,PG,292,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,343,221128,7.9
13,PG-13,97,http://www.imdb.com/title/tt2279339/?ref_=fn_tt_tt_1,68,9051,5.7
0,R,351,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1,619,171418,6.4
0,R,181,http://www.imdb.com/title/tt0103874/?ref_=fn_tt_tt_1,654,143835,7.5
0,R,111,http://www.imdb.com/title/tt0139809/?ref_=fn_tt_tt_1,302,51996,7
4,PG-13,283,http://www.imdb.com/title/tt0299977/?ref_=fn_tt_tt_1,1682,298828,7.9
3,PG,11,http://www.imdb.com/title/tt2475846/?ref_=fn_tt_tt_1,9,840,4.7
2,PG-13,143,http://www.imdb.com/title/tt0427229/?ref_=fn_tt_tt_1,242,58412,5.6
7,PG-13,231,http://www.imdb.com/title/tt1559547/?ref_=fn_tt_tt_1,258,67796,6.2
1,Approved,9,http://www.imdb.com/title/tt0039927/?ref_=fn_tt_tt_1,23,989,6.2
0,PG-13,158,http://www.imdb.com/title/tt0276751/?ref_=fn_tt_tt_1,391,144021,7.1
0,R,131,http://www.imdb.com/title/tt3707106/?ref_=fn_tt_tt_1,61,7976,5.3
0,R,277,http://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1,1652,192821,7.5
0,,41,http://www.imdb.com/title/tt1198101/?ref_=fn_tt_tt_1,106,9673,6
0,PG,55,http://www.imdb.com/title/tt0076141/?ref_=fn_tt_tt_1,102,15115,6.7
2,PG-13,91,http://www.imdb.com/title/tt2883434/?ref_=fn_tt_tt_1,57,8058,6.6
1,R,43,http://www.imdb.com/title/tt0368089/?ref_=fn_tt_tt_1,64,2787,5.5
0,PG-13,77,http://www.imdb.com/title/tt0157503/?ref_=fn_tt_tt_1,321,27265,6.5
0,R,180,http://www.imdb.com/title/tt0164052/?ref_=fn_tt_tt_1,628,101834,5.7
4,R,160,http://www.imdb.com/title/tt0425637/?ref_=fn_tt_tt_1,105,36894,7.4
0,PG,135,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122,85086,6.7
0,Approved,111,http://www.imdb.com/title/tt0057115/?ref_=fn_tt_tt_1,301,165638,8.3
10,R,161,http://www.imdb.com/title/tt2784678/?ref_=fn_tt_tt_1,93,21672,6.5
0,R,19,http://www.imdb.com/title/tt1679332/?ref_=fn_tt_tt_1,64,4990,5.7
0,R,120,http://www.imdb.com/title/tt0110148/?ref_=fn_tt_tt_1,406,239752,7.6
1,PG,94,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,194,77366,7.4
2,R,93,http://www.imdb.com/title/tt0110005/?ref_=fn_tt_tt_1,265,50197,7.4
0,R,115,http://www.imdb.com/title/tt0484740/?ref_=fn_tt_tt_1,115,19114,6.4
2,PG-13,140,http://www.imdb.com/title/tt1103153/?ref_=fn_tt_tt_1,120,72867,5.4
0,R,279,http://www.imdb.com/title/tt2381941/?ref_=fn_tt_tt_1,221,149337,6.6
2,R,302,http://www.imdb.com/title/tt0083658/?ref_=fn_tt_tt_1,1168,461609,8.2
0,PG,17,http://www.imdb.com/title/tt0092804/?ref_=fn_tt_tt_1,51,9913,7.5
1,R,47,http://www.imdb.com/title/tt0114781/?ref_=fn_tt_tt_1,126,35918,5.4
1,R,205,http://www.imdb.com/title/tt1266029/?ref_=fn_tt_tt_1,75,29019,7.2
1,R,145,http://www.imdb.com/title/tt0083944/?ref_=fn_tt_tt_1,752,344982,7.7
0,R,165,http://www.imdb.com/title/tt0401711/?ref_=fn_tt_tt_1,123,63084,7.3
0,PG-13,25,http://www.imdb.com/title/tt0109504/?ref_=fn_tt_tt_1,39,6011,6.9
7,PG-13,33,http://www.imdb.com/title/tt1148165/?ref_=fn_tt_tt_1,31,1388,6.3
0,R,231,http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1,651,131969,7.1
3,R,100,http://www.imdb.com/title/tt0095953/?ref_=fn_tt_tt_1,331,383784,8
0,Not Rated,248,http://www.imdb.com/title/tt1232776/?ref_=fn_tt_tt_1,112,47385,7.3
1,R,100,http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1,88,21379,6.3
0,PG-13,225,http://www.imdb.com/title/tt0822847/?ref_=fn_tt_tt_1,233,97089,5.7
0,R,195,http://www.imdb.com/title/tt1020558/?ref_=fn_tt_tt_1,201,64777,6.4
0,PG-13,529,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1,646,403836,7.6
2,R,162,http://www.imdb.com/title/tt0120586/?ref_=fn_tt_tt_1,1420,782437,8.6
1,PG-13,129,http://www.imdb.com/title/tt0251160/?ref_=fn_tt_tt_1,394,98899,7
1,Unrated,251,http://www.imdb.com/title/tt0338095/?ref_=fn_tt_tt_1,539,55040,6.8
8,PG-13,52,http://www.imdb.com/title/tt1640484/?ref_=fn_tt_tt_1,59,7973,5.7
4,R,8,http://www.imdb.com/title/tt0102989/?ref_=fn_tt_tt_1,11,475,5.9
1,R,76,http://www.imdb.com/title/tt1684628/?ref_=fn_tt_tt_1,43,6277,5.9
0,PG-13,299,http://www.imdb.com/title/tt0462538/?ref_=fn_tt_tt_1,763,259083,7.4
3,R,11,http://www.imdb.com/title/tt1085382/?ref_=fn_tt_tt_1,14,706,6.2
0,R,150,http://www.imdb.com/title/tt0800241/?ref_=fn_tt_tt_1,162,42792,6.7
5,R,146,http://www.imdb.com/title/tt0423977/?ref_=fn_tt_tt_1,124,56654,7
0,R,84,http://www.imdb.com/title/tt2325977/?ref_=fn_tt_tt_1,57,5637,5.2
2,PG,2,http://www.imdb.com/title/tt0393616/?ref_=fn_tt_tt_1,22,275,5.8
0,PG-13,105,http://www.imdb.com/title/tt0099700/?ref_=fn_tt_tt_1,148,68428,6.3
0,R,129,http://www.imdb.com/title/tt0097388/?ref_=fn_tt_tt_1,291,22961,4.5
5,PG-13,57,http://www.imdb.com/title/tt0107614/?ref_=fn_tt_tt_1,223,181380,6.9
1,,32,http://www.imdb.com/title/tt1772261/?ref_=fn_tt_tt_1,22,1040,4.5
0,R,190,http://www.imdb.com/title/tt0444682/?ref_=fn_tt_tt_1,178,37412,5.7
2,PG-13,289,http://www.imdb.com/title/tt1592525/?ref_=fn_tt_tt_1,236,82082,6.1
0,PG,31,http://www.imdb.com/title/tt0805526/?ref_=fn_tt_tt_1,382,12399,6.7
1,,10,http://www.imdb.com/title/tt3333870/?ref_=fn_tt_tt_1,2,63,6.3
0,PG,79,http://www.imdb.com/title/tt0156812/?ref_=fn_tt_tt_1,149,16651,7
0,PG-13,184,http://www.imdb.com/title/tt0477071/?ref_=fn_tt_tt_1,337,62364,5.9
1,PG-13,163,http://www.imdb.com/title/tt0250494/?ref_=fn_tt_tt_1,548,131801,6.2
1,R,102,http://www.imdb.com/title/tt0208988/?ref_=fn_tt_tt_1,284,27305,5.1
1,R,286,http://www.imdb.com/title/tt1211956/?ref_=fn_tt_tt_1,279,177653,6.7
0,PG-13,173,http://www.imdb.com/title/tt0375210/?ref_=fn_tt_tt_1,403,41763,5.5
4,PG-13,359,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,3286,520104,7.6
7,PG-13,82,http://www.imdb.com/title/tt1876451/?ref_=fn_tt_tt_1,48,5161,5.7
1,R,51,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1,120,6084,7
0,R,156,http://www.imdb.com/title/tt0288477/?ref_=fn_tt_tt_1,474,75920,5.5
0,PG,96,http://www.imdb.com/title/tt0200720/?ref_=fn_tt_tt_1,181,6377,7.1
1,PG,343,http://www.imdb.com/title/tt1661199/?ref_=fn_tt_tt_1,645,207486,7
3,R,26,http://www.imdb.com/title/tt0389235/?ref_=fn_tt_tt_1,15,603,6.9
0,R,166,http://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1,674,226133,6.9
3,PG-13,53,http://www.imdb.com/title/tt0462229/?ref_=fn_tt_tt_1,26,9785,4.5
2,PG,195,http://www.imdb.com/title/tt2350496/?ref_=fn_tt_tt_1,162,30479,7.8
